ASN00010633,17500201,TMAX,230,,,a,
ASN00010633,17500201,TMIN,137,,,a,
ASN00010633,17500201,PRCP,0,,,a,
ASN00010635,17500201,PRCP,0,,,a,
ASN00010647,17500201,TMAX,272,,,a,
ASN00010647,17500201,TMIN,112,,,a,
ASN00010647,17500201,PRCP,0,,,a,
ASN00010692,17500201,TMAX,292,,,a,
ASN00010692,17500201,PRCP,0,,,a,
ASN00010729,17500201,PRCP,2,,,a,
ASN00010897,17500201,PRCP,10,,,a,
ASN00010905,17500201,TMAX,247,,,a,
ASN00010905,17500201,TMIN,99,,,a,
ASN00010905,17500201,PRCP,0,,,a,
ASN00010908,17500201,PRCP,0,,,a,
ASN00010911,17500201,TMAX,280,,,a,
ASN00010911,17500201,TMIN,120,,,a,
ASN00010911,17500201,PRCP,0,,,a,
ASN00010912,17500201,PRCP,0,,,a,
ASN00010916,17500201,TMAX,257,,,a,
ASN00010916,17500201,TMIN,87,,,a,
ASN00010916,17500201,PRCP,0,,,a,
ASN00010917,17500201,TMAX,284,,,a,
ASN00010917,17500201,TMIN,123,,,a,
ASN00010917,17500201,PRCP,0,,,a,
ASN00011003,17500201,TMAX,272,,,a,
ASN00011003,17500201,TMIN,202,,,a,
ASN00011003,17500201,PRCP,0,,,a,
ASN00011019,17500201,TMAX,250,,,a,
ASN00011019,17500201,TMIN,194,,,a,
ASN00011019,17500201,PRCP,0,,,a,
ASN00011052,17500201,TMAX,367,,,a,
ASN00011052,17500201,TMIN,193,,,a,
ASN00011052,17500201,PRCP,0,,,a,
ASN00011053,17500201,TMAX,231,,,a,
ASN00011053,17500201,TMIN,167,,,a,
ASN00011053,17500201,PRCP,0,,,a,
ASN00012009,17500201,TMAX,291,,,a,
ASN00012009,17500201,TMIN,154,,,a,
ASN00012009,17500201,PRCP,0,,,a,
ASN00012038,17500201,TMAX,290,,,a,
ASN00012038,17500201,TMIN,169,,,a,
ASN00012038,17500201,PRCP,0,,,a,
ASN00012044,17500201,TMAX,239,,,a,
ASN00012044,17500201,TMIN,143,,,a,
ASN00012044,17500201,PRCP,2,,,a,
ASN00012071,17500201,TMAX,271,,,a,
ASN00012071,17500201,TMIN,147,,,a,
ASN00012071,17500201,PRCP,0,,,a,
ASN00012152,17500201,PRCP,0,,,a,
ASN00012239,17500201,TMAX,383,,,a,
ASN00012239,17500201,TMIN,222,,,a,
ASN00012239,17500201,PRCP,0,,,a,
ASN00012241,17500201,TMAX,388,,,a,
ASN00012241,17500201,TMIN,223,,,a,
ASN00012241,17500201,PRCP,0,,,a,
ASN00012305,17500201,TMAX,407,,,a,
ASN00012305,17500201,TMIN,247,,,a,
ASN00012305,17500201,PRCP,0,,,a,
ASN00012314,17500201,TMAX,406,,,a,
ASN00012314,17500201,TMIN,240,,,a,
ASN00012314,17500201,PRCP,0,,,a,
ASN00012320,17500201,TMAX,323,,,a,
ASN00012320,17500201,TMIN,166,,,a,
ASN00012320,17500201,PRCP,0,,,a,
ASN00013005,17500201,PRCP,0,,,a,
ASN00013011,17500201,TMAX,399,,,a,
ASN00013011,17500201,TMIN,181,,,a,
ASN00013011,17500201,PRCP,94,,,a,
ASN00013015,17500201,TMAX,410,,,a,
ASN00013015,17500201,TMIN,242,,,a,
ASN00013015,17500201,PRCP,0,,L,a,
ASN00013017,17500201,TMAX,396,,,a,
ASN00013017,17500201,TMIN,200,,,a,
ASN00013017,17500201,PRCP,0,,,a,
ASN00013030,17500201,TMAX,396,,,a,
ASN00013030,17500201,TMIN,245,,,a,
ASN00013030,17500201,PRCP,0,,,a,
ASN00014013,17500201,PRCP,0,,,a,
ASN00014015,17500201,TMAX,339,,,a,
ASN00014015,17500201,TMIN,282,,,a,
ASN00014015,17500201,PRCP,0,,,a,
